text,covid_stats,vaccination,covid_politics,humour,lockdown,civic_views,life_during_pandemic,covid_waves_and_variants
चीनबाट १० लाख डोज भेरोसेल खोप लिएर वायुसेवा निगमको जहाज काठमाडौं आइपुग्यो,0,1,0,0,0,0,0,0
बढ्यो कोरोना सङ्क्रमण : पछिल्लो २४ घण्टामा थप ३ हजार ११४ संक्रमित,1,0,0,0,0,0,0,0
"बागलुङमा निषेधाज्ञा कार्यान्वयनमा कडाई, डुल्दै गरेको भेटिए कोरोना सङ्क्रमित",0,0,0,0,1,0,1,0
२४ घण्टामा २ हजार २ सय ११ जना कोरोना जित्न सफल,1,0,0,0,0,0,0,0
चीनमा फेरि भेटिए कोरोना संक्रमित,1,0,0,0,0,0,0,0
"कोरोना कहर : निषेधाज्ञा खुकुलियो, सतर्कता भुलियो -",0,0,0,0,1,0,1,0
संक्रमित बढेपछि काठमाडौंको निषेधाज्ञा कडा बनाइँदै,0,0,0,0,1,0,0,0
खोप आपूर्तिमा अमेरिकी सरकारको थप सहयोगको आग्रह #vaccine #assistance,0,1,1,0,0,0,0,0
"थप २,४४४ जनामा कोरोना पुष्टि,३,८५३ जना निको भए",1,0,0,0,0,0,0,0
राज्य मे 76 डेल्टा प्लस संक्रमित मरीज ?,1,0,0,0,0,1,0,1
"लाग्छ हामी सेवा दिइ रहेका छैनौ, दुःख दिइ रहेका छौ । खोप लगाए पछि निश्चित दिन तोकेर खोप प्रमाणपत्र लिन आउने सूचना पनि संगै पाउने व्यवस्था गर्दा पनि हुने थियो । खोप प्रमाणपत्र खोप लगाउने सबैलाई दिदा भै हाल्छ नि ...",0,1,0,0,0,0,0,0
कोभिड नियन्त्रणमा सामुदायिक भवनको महत्व,0,0,0,0,0,0,0,0
🌱अब यो कोरोना बेलामा युथफोर्स भन्दै ओली बाले कस्तो शक्ति प्रदर्शन गरेर के सन्देश दिन खोज्या हुन्? नियन्त्रित स्वास्थ्य परिस्थितिमा रहने मान्छे आराम गरेर बस्नु नी घरमा। काठमाण्डौ भ्यालीमा हाई कमाण्ड गठन गर्ने रे! के आँट्या हुन्!🤓 🍵,0,0,1,1,1,1,1,0
"काग्रेसको महाधिवेशन आउदैछ, खोप खोप खोपको राजनीतिले मात्रै देउबा सभापतिमा दोहोरिन सक्छन। त्यसैले भन्डारण गरेको खोप एकदिन मुसाले खायो भन्दै सेटोपाटी,नयाँपत्रीका र कान्तिपुरले लेखिदिन्छन।",0,1,1,0,0,1,0,0
खोप किन्न एडिबीले दियो १९ अर्ब ऋण,0,1,0,0,0,0,0,0
काभ्रेपलाञ्चोकमा दश दिन मिश्रित लकडाउन गर्ने निर्णय,0,0,0,0,1,0,0,0
खुकुलाे निषाेधाज्ञाले कर्णालीमा संक्रमण दर ह्वात्तै बढायाे,0,0,0,0,1,0,0,1
"दुग्ध क्षेत्रमा पुगेन खोप,आवश्यक साढे पाँच लाख डोज उपलब्ध गराउन एसोसिएनको माग - लुम्बिनी सञ्चार",0,1,1,0,0,0,0,0
चीनले फेरि १६ लाख खोप नेपाललाई दिने,0,1,0,0,0,0,0,0
भक्तपुरका थप १४ हजार ३५ जनाले लिए कोरोना खोप,1,1,0,0,0,0,0,0
"कोरोना महामारीको तेस्रो लहर नेपालमा पनि सुरू हुने लक्षण, अत्यन्त आवश्यक पर्दा मात्र बाहिर निस्कनू",0,0,0,0,0,0,0,1
"निर्मला पन्थ जस्ता बालिकाको बलत्कार गरि हत्या गर्नेलाई कडा कारबाइ,ठुला-ठुला भ्रष्टाचारि लाई कठघरामा ल्याउनु र नेपाली जनतालाई समयमानै coronaको खोप लगाउनु, यो सकारको चुनौती र अबसर दुबै हो।यति भयमा नेपाली काङ्ग्रेस भयको मा गर्बका साथ चारतारे झन्डा नेपालको हरेक कुनामा फहराउने छ।",0,0,0,0,0,1,0,0
"म चाँहि फेरि लकडाउन गर्नुपर्छ, जनतालाई घर मै थुन्नुपर्छ भन्ने पक्षमा छैन। कोरोना र लकडाउन भित्र भु-राजनिति र ब्यापार मौलाएपछि प्रशासनले जनतालाई नजरबन्द मै राख्नु उपाए देख्न थाल्यो। बजार निर्वाध खोल्दा पनि र बजार ढप्प पार्दा पनि मृत्युको अनुपात उस्तै छ भने बन्द गर्नुको अर्थ के?",0,0,0,0,1,1,1,0
"कोरोना संक्रमणबाट नेपालमा थप २५ जनाको मृत्यु, पछिल्लो २४ घण्टामा ३ हजार ४ सय २१ संक्रमित थपिए ।",1,0,0,0,0,0,0,0
"अग्रगामी"" अन्तर्राष्ट्रिय कम्फटेबल सरकारले भुटान जस्तो सानो राजा भएको मुलुकले दिएको कोरना भ्याक्सिन के स्विकार गर्न सक्छ अनि दलालीमा माहिर नेपाली मिडिया हरुले कस्तो क्रिया प्रतीक्रिया देलान् !!",0,1,1,0,0,1,0,0
नर्भिकले कोरोनाको दोश्रो लहरमासमेत आफूलाई कोभिड अस्पतालमा रुपान्तरण गर्दै संक्रमितहरुलाई स्तरीय सेवा दिएको थियो । #makalukhabar,0,0,0,0,0,0,0,1
"कोरोना अपडेट : थप २९०५ जनामा संक्रमण पुष्टि, १८ को मृत्यु",1,0,0,0,0,0,0,0
सन्का लागेयो कि थोरै देखाएर नदेखाएको खोप महेश बस्नेतले भने जस्तै काग्रेशको letter pad प्रयोग गरेर दुरुपयोग त भएको छैन। अलि सचेत बन्नु होला है सर,0,1,1,0,0,1,0,0
"पछिल्लो २४ घण्टामा २ ०१६ जनामा कोरोना संक्रमण, ४९१४ जना संक्रमणमुक्त",1,0,0,0,0,0,0,0
ओलम्पिक खेलको लाईभ प्रसारण (मार्च पास) हेरिदै छ ! कोरोना कहरले निरश बनेको महाकुम्भ ! जापानको तयारी पूरै पानी पानी भएको आभाष भयो ! #olympics2020,0,0,0,0,0,0,1,0
"एकातिर ले तेस्रो लहरबारे बताइरहने अर्कोतर्फ यसरी परीक्षा सञ्चालन गरेर संक्रमणको जोखिम बढाइरहने?कि स्वास्थ्य सुरक्षा मापदण्ड पालना गराऊ नत्र वैकल्पिक माध्यमबाट परीक्षा चलाऊ!तर,विद्यार्थीको भविष्य र स्वास्थ्यमाथि खेलबाड नगर।",0,0,0,0,0,1,0,1
"पछिल्लो २४ घण्टामा २२३७ कोरोना संक्रमित थपिए, १८ जनाको मृत्यु #covid19 #nmbnews",1,0,0,0,0,0,0,0
लकडाउन अगि भाटभोट्नी अगाडि,0,0,0,0,1,0,1,0
अफगानिस्तानलाई कोभिड बिरुद्ध लडन चीनले सघाउने,0,0,1,0,0,0,0,0
नाागरिक लगानी कोषले कोभिड प्रभावित पर्यटन क्षेत्रका कर्मचारीलाई सापटी दिने,0,0,0,0,0,0,0,0
प्रतिगमनको नया भेरियन्ट,0,0,0,1,0,1,0,0
कानाकोर्ट डाँडाबाट देखिएको काभ्रेपलाञ्चोकको नमोबुद्ध नगरपालिका – ११ स्थित ऐतिासिक तथा धार्मिकस्थल नमोबुद्धको डाँडामा रहेको गुम्बा । कोरोना कहरका कारण यहाँ पर्यटकको संख्यामा बृद्धि हुन सकेका छैन ।,0,0,0,0,0,0,1,0
के हो कोभिड सम्बन्धी तनाव र चिन्ताको कारण?,0,0,0,0,0,0,1,0
त्रिवि शिक्षण यसबारे तथ्य बताउन चाहँदैन तर अस्पतालमा भर्ना भएका कोराना संक्रमितको मृत्युदर लगभग ९५ प्रतिशत रहेको अनुमान छ। दाजु यो डेटा सहि वा गलत के हो?? म लेखमा जान चाहिन। पत्रकारितामा अनुमान कहिलेबाट आयो?? लेखकले अनुमान गरे भने सम्पादकले कैची चलाउन सक्दैन?? भन्दिनु ल,1,0,0,0,0,1,0,0
कोरोना भाइरसको दोस्रो लहरले मुलुक आक्रान्त बनेका बेला बितेको दुई महीनामा कञ्चनपुरको शुक्लाफाँटा राष्ट्रिय निकुञ्जमा भने चोरी शिकारी गर्ने क्रम रोकिएको छैन । #galaxynewsupdate #galaxy4k,0,0,0,0,0,0,0,1
"exam दिन जाँदा चाई सर्ने खालको भेरियन्ट होलानि। जात्रा, मेला, जुलुसमा यो कोरोना सरे पो, किन डराउनु भाको हो?",0,0,0,1,0,0,1,1
चीनले थप १६ लाख खोप नेपाललाई अनुदानमा उपलब्ध गराउने,0,1,0,0,0,0,0,0
तिम्रो बेड रूममा पनि पुगे युट्युवेहरू सारै दुखेसो गरेउत।,0,0,0,1,0,0,0,0
धरानमा लकडाउन गर्ने विषयमा व्यवसायी र राजनीतिक दल फरक फरक कित्तामा,0,0,0,0,1,0,0,0
#helppost गाइच कोरोना का लक्षणहरु के कस्तो हुन्छ लास्टै बिरामी भैयो,0,0,0,0,0,0,0,0
कोरोना - मानवीय संवेदना मार्नको लागि उत्कृष्ट बहाना ! 🙏😥😰,0,0,0,0,0,1,0,0
"गत आब २०७७/०७८ को अन्तमा कोभिड १९ संक्रमित बिरामीलाई उपचार सेवा दिए बापत सिस्टममा प्रविष्ट भएको र भ्रेफिकेशन समेतका आधारमा हुन् आउने सोधभर्ना रकम,स्वास्थ्यकर्मिको जोखिम भत्ता तथा cu/picu/ventilator/hdu/oxygen plant/tank खरिद, जडान र सेवा बिस्तार बापतको",0,0,0,0,0,1,0,0
मिर्गौला फेरेका बिरामीलाई तीन डोज खोप,0,1,0,0,0,0,0,0
"फतिमाको अगाडी देउवा लचार देखिए,आफ्नो कुर्सी छोडेर सोफामा बसे, मास्क पनि चिउडाे मा लगाएका छन् । सिँगो देशको शिर झुक्यो।",0,0,0,0,0,1,1,0
कोभिड संकटविरुद्ध मानवीय सेवा भावले नागरिक स्तरमा गठन गरिएको साझा प्रयास अभियान र मधेश मानवअधिकार गृहको पहलमा कोरोना संक्रमित बिरामीका कुरुवा र सुरक्षाकर्मीहरुलाई निःशुल्क खाना नास्ता खुवाउने कार्यक्रम संचालन गरिएको छ ।,0,0,0,0,0,0,0,0
+ केन्द्र द्वारा स्वीकृति लिएर मात्र बिक्री बितरण गर्न मिल्ने व्यवस्था भएका ले कोरोना कहर मा अत्यन्तै फुर्सद का कारण होला भकाभक पुस्तक निस्किन थाले । दुर्भाग्यबस पाठ्यक्रम बिकास केन्द्र ले सिलेवस मात्र हेर्यो कि खै के हो । त्रुटिपूर्ण पुस्तक ले स्वीकृति पाए । कक्षा १० सम्म पढे +,0,0,0,0,0,1,1,0
कोरोना प्रभावित परिवारलाई गोदावरी नगरपालिका द्वारा १० हजार सहयोग,1,0,0,0,0,0,0,0
बरेङका १३ जनामा कोरोना संक्रमण पुष्टि,1,0,0,0,0,0,0,0
शितगंगा नगरपालिका कोरोना मुक्त नजिक,0,0,0,0,0,0,0,0
आठ लाख भेरोसेल खोप आउँदै #hamrakura,0,1,0,0,0,0,0,0
"कोभिड १९ले स्वास्थ्यमा पारेको महामारीको प्रतिकार्यका लागि र को संयुक्त रुपमा जुगल गाउँपालिकालाई अक्सिजन कन्सन्टेटर, हाइडोक्लोरीड एसीड र बिद्युतीय समस्या न्यूनीकरणका लागि १ थान जेनेरेटर मिति २०७८ असार ४ गतेको दिन जुगल गाउँपालिकालाई हस्तान्तरण गरियो ।",0,0,0,0,0,0,0,0
दुग्ध क्षेत्रमा संलग्नलाई खोप दिन माग,0,1,0,0,0,0,0,0
"बिनोद-जी, शिघ्र स्वास्थ्यलाभको कामना 💐💐💐💐 गर्दै खोप लगाई सकेकाहरुले मापदण्ड सहित बाहिर जादा पनि झनै सतर्क रहनु पर्ने रहेछ भन्ने बुझियो। 🙏 #डेल्टा",0,1,0,0,0,1,0,0
"भारतमा देखिएको निपाह भाइरस संक्रामक बन्दै,नेपालमा जोखिम कति ? read more at:",0,0,0,0,0,0,0,0
नेपालमा अल्फा र डेल्टापछि कप्पा भेरियन्ट भेटियो,0,0,0,0,0,0,0,1
अरु जे आए नि आओस तर जनयुद्धको नयाँ भेरियन्ट नआओस !,0,0,1,1,0,0,0,0
"आन्दोलन,राके-जुलुस, पुत्ला दोहन, तोड्फोडमा पहिलै सरीक हुने नया नेपालका विद्यार्थीहरु... यसै गरी कोरोना रोकथाममा सरीक भैइदिए कती सार्थक हुन्थिओ होला! ? ✍😏",0,0,0,1,0,1,1,0
खोपको मात्रा सकिएपछि काठमाडौंमा खोप अभियान स्थगित,0,1,0,0,0,0,0,0
"हो , पार्टी को काम पार्टी अफिस मा । सरकार को काम सिंहदरबार बाट गर्ने परिपाटी बसाले राम्रो र गर्नु पर्ने पनि त्यही हो । सरकार ले शासन चलाउन विषय विशेषज्ञ को सहयोग पनि लिने गरे बेस र अब कोभिड को घरेलु दबाइ - बेसार , र पातहरू अादी को पछि नलागि खोप ल्याउन तदारूकता होस ।",0,1,0,0,0,1,0,0
प्रचण्ड सरकारको नीति तथा कार्यक्रम 1. आगामी बैशाख सम्म खोप लगाउन योग्य उमेरसमुहका सबैलाई मागेर खोप लगाउने। 2. कोरोना भाईरसको खोप स्वदेशमै उत्पादन गर्न ल्याव निर्माण गर्ने । नोट: बैशाख सम्म सबै नागरिकलाई खोप लगाईसके पछि फेरि रकम खर्च गरि२ खोप उत्पादन गर्नु के भुटानको पैचो तिर्नु,0,1,1,0,0,1,0,0
कोरोना ने पृरी इज्जत लुटवा दी,0,0,0,1,0,0,0,0
नेपालमा पछिल्लो २४ घण्टामा कोरोना अपडेट यस्तो छ - - आर्थिक सन्देश,1,0,0,0,0,0,0,0
पर्यटनलाई पहिलेकै अवस्थामा फर्काउन सबैलाई खोप आवश्यक : चन्द्र ढकाल #news #tourism,0,1,0,0,0,0,0,0
विश्व स्वास्थ्य संगठन (डब्ल्यूएचओ)ले मध्यपूर्वका मुलुकमा पछिल्लो समय बढिरहेको कोरोना संक्रमण विनाशकारी हुन सक्ने चेतावनी दिएको छ ।,0,0,0,0,0,0,1,1
चीनले शनिबारसम्ममा देशभर कोभिड–१९ विरुद्धको एक अर्बभन्दा बढी डोज खोप लगाएको छ। #dekhapadhi,0,1,0,0,0,0,0,0
"कोरोना संक्रमितले भरियो टेकु अस्पताल, निर्देशक भन्छन्- यो तेस्रो लहर सुरू भएको संकेत हो।😥 सतर्क रहौँ 🙏",0,0,0,0,0,0,0,1
"नेपालमा‌‌ covid-19 खोपको‌ पुरा डोज लगाउने जनसंख्या pcr बाट हालसम्म पत्ता लागेको covid-19 को केस भन्दा दोब्बर भएछ।‌ हालसम्म covid-19 बाट थाहा भएको मृत्यु लगभग १०,००० पुग्न लागेको छ। समाचारमा आए अनुसार खोप लगाए पछि थाहा भएको‌ मृत्यु लगभग न्युन‌ देखिन्छ। यसले खोपको‌ महत्व दर्शाउँछ।",1,1,0,0,0,0,0,0
सानो भुलहो हजुर। के जानुन एउटैले पुग्ने खोप ऑउछ भनेर।,0,1,0,1,0,0,0,0
टेकुमा आजदेखि ४८ घण्टाभित्र विदेश जाने व्यक्तिको मात्र खोप कार्ड प्रमाणिकरण हुने,0,1,0,0,0,0,0,0
"जोरबिजोर भनेको गाडी संख्या धेरै भएर ट्राफिक जाम कम गर्नलाई गरिन्छ। कोभिड कम गर्नलाई होईन्। मान्छेको जोर बिजोर नहुने,अफिस,कामको जोरबिजोर नहुने अनि कसरी भिड कम होला र कोभिडको जोखिम कम होला बाबै। कस्तो कुरो नबुझेका शासकवर्गले। सामान्य भन्दा सामान्य मान्छेले पनि बुझ्नसक्ने कुरो।",0,0,0,0,0,1,0,0
स्मार्ट लकडाउनको नाम दिएर कोरोना फैलाइयो,0,0,0,0,1,0,1,0
दुग्ध व्यवसायमा संलग्नलाई खोप दिन माग,0,1,0,0,0,0,0,0
५ महिनापछि हट्यो काठमाडौंकाे लकडाउन · read more at:,0,0,0,0,1,0,0,0
कति विद्यार्थीहरुको कोरोनाले गर्दा नै परिवारमा क्षति भएको छ जसले गर्दा उनीहरुको मनोबलमा असर परेको छ । न त उनीहरुले भ्याक्सिन नै पाएका छन । अनि स्वास्थ मन्त्रालयद्वारा तेस्रो लहरको उच्च जोखिम भएको चेतावनी दिदा दिदै पनि परिक्षा गराउनु भनेको मुर्खता हो । #cancelcaexams,0,1,0,0,0,1,1,1
के कोभिड को भ्याक्सिन लगाइ सकेसी फेस्बुकमा पोस्ट नगरी भ्याक्सिन ले काम गर्दैन हो?,0,1,0,1,0,0,0,0
विचारभन्दा माथि देशः महेन्द्रीय राष्ट्रवादको डेल्टा भेरियन्ट,0,0,0,0,0,0,0,0
"कोरोना बिमाको भुक्तानी पाउने कहिले होला?बिमा कम्पनिले सरकारले दिनु पर्ने रकम नपाएको गुनासो गरिरहेका छन,यसर्थ माननीय अर्थमन्त्रीज्यु को ध्यान यो बिषय तर्फ केन्द्रित होस र यथाशीघ्र सहज रुपमा भुक्तानिको ब्यवस्थाको लागि सहजिकरण गरिदिनु हुन अनुरोध गर्दछु ।",0,0,1,0,0,1,0,0
"कोरोना गार्डले हानिकारक, प्रयोग गर्न आव्हान - nepal japan",0,0,0,0,0,0,0,0
"जापान सरकारबाट अनुदानमा प्राप्त ५,४८००० डोज खोप काठमाडौं आइपुग्यो",0,1,1,0,0,0,0,0
आज जाेतिसीकाेमा चिना देखाउन गाकाे उल्टै मलाई लकडाउन कहिले खुल्छ बाबू पाे भन्छ ।,0,0,0,1,1,0,0,0
पत्रकार महासङ्घ यूकेद्वारा कोरोना पीडितको लागि पाँच लाख आर्थिक सहयोग,0,0,0,0,0,0,0,0
पत्रकार अजबी पौड्यालको कोभिड अनुभूतिः बेलाबेला टाउको दुखेर अत्तालिन्छु। खोकी कम भएको छैन। पीसीआर पोजेटिभ नै छ। कमजोरीले आधा घण्टा पनि बस्न सकिँदैन। मोबाइल चलाउँदा पनि हात दुखेर अत्तालिन्छु। र पनि अबचाहिँ पनि बाँचिन्छ कि भन्ने आशा पलाएको छ।,0,0,0,0,0,0,1,0
फ्रन्टलाइनरमाथि कोभिड : १६ महिनामा १२ चिकित्सक र २७ स्वास्थ्यकर्मीको मृत्यु - ३०९ दिनसम्म चलेको पहिलो छालमा १२ र दोस्रो छालमा अहिलेसम्म २७ जनाले ज्यान गुमाए,1,0,0,0,0,0,0,0
"नेपाली जनतालाई koronaको खोप समयमा दिनुस , ठुला-ठुला भ्रष्टाचारिलाई कठघरामा ल्याउनुस र निर्मला पन्थ जस्ता बालिका लाई बलत्कार गरि हत्या गर्नेलाई अति ठूलो कारबाही गर्नुस।यति भयमा म नेपाली काङ्ग्रेस भयकोमा गर्बका साथ हजुको फोटो नेपालको कुना-कुनामा टास्ने छु।हजुर हरेक नेपालीको मुटु हो",0,0,0,0,0,0,0,0
खोइ कहाँ गए खोपका कुरा सरकार बन्दा त खोप खोप खोप मात्र भन्थे र भिखमा पाएको र ओलीका पालामा ल्याएको बाहेक खै कति खोप किन्यो यो सरकारले ?? हुन त एउटा स्वास्थ्य मन्त्री दिन सक्या छैन खोप कता दिन्थे कांग्रेसको इतिहासमा सबैभन्दा बदनाम सरकार रहने भयो यो पाली देउवा सरकार,0,1,1,0,0,1,0,0
दातृ निकायले एअरलिफ्ट गरेर ल्याइदिएका भेन्टिलेटर अस्पतालको स्टोरमा थन्किएको खवर सुन्दा माल पाएर चाल नपाउने चिंपान्जी जुगमै छौ भन्ने आभाष हुन्छ! कसरी जितिन्छ तेस्रो भेरियन्ट कोरोना लाई?,0,0,1,0,0,1,1,0
कोरोना संक्रमण घटेसँगै खुल्यो हलेसी मन्दिर,0,0,0,0,0,0,1,0
पछिल्लो २४ घण्टामा भारतमा ४२ हजार ४९७ जना कोरोना संक्रमणमुक्त - web tv khabar:,1,0,0,0,0,0,0,0
"भारतमा थप ३५ हजार सङ्क्रमित, कुल ४२ करोडले लगाए खोप",1,1,0,0,0,0,0,0
कोभिड सक्यो नि 😀😀,0,0,0,1,0,0,0,0
प्रबेश पत्र त जॅाचको अघिल्लो दिनमा देला कलेजले अनि जॅाच हाप्नी खोप लाउनी ? 😂😂,0,1,0,1,0,0,0,0
दस्रो डोज़ पनी लगाईयो खोप ... अब तेस्रो कहीले लाउने भनेर सोधेको ..पागल भनेर ... पाटनमा फोन गर्दीरा ... 🤔😂😂😂,0,1,0,1,0,0,0,0
"#हीजो मोदीले नेपाल , भुटान र माल्दीब्स हामी दुख सुखका छीमेकी साथी हौ भन्दै ट्विट गरेका थिए ! आज भुटानले समेत आफुलाइ बढी भएको ३लाख खोप नेपाल लाई सहयोग गर्ने भए छ ! #उफ नेपाली नेता र सरकार !",0,1,1,0,0,1,0,0
खोप लाएसी story मा card को फोटो हाल्दा उमेर चाहिँ छोप्नुपर्ने रहेछ बल्ल थाहा भो🤔😗😆,0,1,0,1,0,0,0,0
"टाउको फुट्न लाग्यो दुखेर , आँखा सम्म राम्रो सग हेर्न नहुने भाछ , कतै कोरोना को लक्ष्यण त हैन नि?😑",0,0,0,0,0,1,1,0
दैनिक भास्करले कोरोना महामारीको क्रममा धेरै खोजमूलक समाचार प्रकाशित गरेको थियो । जसमा सरकारले कोरोना नियन्त्रणको लागि चालेको कदमबारे प्रश्न उठाइएको थियो । साथै उसले केन्द्र सरकारले कोरोनाबाट लुकाएको वा गलत सन्देश फैलाएको समाचार पनि प्रकाशित गर्दै आएको थियो ।,0,0,0,0,0,0,0,0
"लाउन मिल्छ चोरेर भएनि खोप पाए लाओ साथीहरू ! महामारीमा सबैले खोप नपाएसी तिम्रो सिस्टम तिमी सगै राख सोल्टी ! सिस्टम र पालो कुर्दा आउने डेल्टा भेरियन्ट र तेस्रो लहरले ज्यान गए त्यि ""सिस्टम""वालाले बचाउदैनन!!",0,1,0,0,0,1,0,1
"प्रदेशमा जनशक्तिकै अभाव : बाढी, पहिरो, डुबान र कोभिड व्यवस्थापनमा कुन प्रदेशको के योजना?",0,0,1,0,0,0,0,0
अनुसाशन हिन जनता अकर्मण्य सरकार भएको देशमा महामारी नियन्त्रण हुँन गाह्रो पो छ त !,0,0,1,0,0,1,0,0
अलच्छिना सरकार ! कोरोना नबढेको दिन छैन ।,0,0,0,0,0,1,0,0
कोरोना संक्रमितलाई मात्र ‘कालो ढुसी’ संक्रमण हुनसक्छ ? यस्ता छन् लक्षणहरु...,0,0,0,0,0,0,0,0
"#म_अनि_मेरो_भावना म कोरोना भय बाट ग्रसित नागरिक, म विवश,लाचार नागरिक ... #मैँले_खोप्_कहिले_पाउने_सरकार",0,1,0,0,0,1,1,0
नेपालमा भेटियो डेल्टा भाइरसको नयाँ प्रजाति,0,0,0,0,0,0,0,1
"नेपालीलाई आजदेखि युएईमा प्रवेश खुला, खोप नलगाएकालाई ४८ घन्टाको पीसीआर रिपोर्ट अनिवार्य",0,1,1,0,0,0,0,0
प्रतिगमनको नयाँ भेरियन्ट आउनसक्ने बाबुरामको आशङ्का,0,0,0,0,0,0,0,0
'हामी स्वास्थ्य मन्त्रालयबाट चलेका होइनौं' भन्दै सिभिल अस्पतालले अशुल्यो खोप प्रमाणीकरणमा पैसा,0,1,1,0,0,0,0,0
"#cancelnebexams विद्यार्थीलाई कक्षा कोठामा जम्मा गरेर,नेपालमा तेस्रो लहरको कोरोनालाई स्वागत गर्न खोजिदैछ,देश कठिन अबस्थामा छ,दिन प्रतिदिन कोरोना सम्क्रमण दर बढ्दो छ!कतिपय परिक्षार्थि कोरोनाबाट ग्रसित छन यो अबस्थामामाnebले परिक्षा गर्न खोज्नु झन विद्यार्थीलाई जोखिम तिर लैजानु हो।",0,0,0,0,0,1,0,1
"नयाँ सरकारको पहिलो प्राथमिकता यस्तो हुनुपर्छ, - सबै नेपालीलाई कम्तिमा २० हजार कोरोना राहत, - गगन थापालाई स्वास्थ्य मन्त्री, - कम्तिमा ३ महिना सम्ममा कोभिड विरुद्धको पुर्ण खोप - ओली सरकारले गरेको भ्रष्ट्राचारको छानविन र कार्वाही",0,1,1,0,0,0,1,0
"दुई करोड १२ लाख नागरिकलाई खोप दिने लक्ष्य : ६६ लाख डोज आयो, ७४ लाख आउने सुनिश्चित संसारभर दैनिक ३ करोड ८४ लाखले कोरोनाविरुद्धको खोप लगाइरहेका छन् । विश्वका ३ अर्ब ७३ करोड डोज खोप लगाइसकेका छन्। २६.६ %जनसंख्याले पहिलो डोज र १३.२ % ले पूर्ण खोप पाएका छन्।",0,1,0,0,0,0,0,0
परिक्षा नै नगराउ भन्न खोजेको होईन बस खोप को व्यवस्था नहुन्जेल स्थगित गर भन्ने माग हो ।।। ❤️#cancelnebexams,0,1,0,0,0,1,1,0
गोरखाको चुमनुब्रीमा भोली हेली मार्फत कोरोना बिरुद्वको खोप लगिदै,0,1,0,0,0,0,0,0
"पछिल्लो २४ घण्टामा थप २,६७६ जनामा कोरोना संक्रमण, ३३ जनाको मृत्‍यु",1,0,0,0,0,0,0,0
"सगरमाथाको आधा शिविर सम्म पुगेर कार्यक्रम चलाउने टिकाराम यात्रि , यो कोरोना कहरमा विद्यार्थि बारे एक शब्द किन बोल्दैनन् ? किन बोल्दैनन् यत्रो जनस्वास्थ माथि त्रिविले हनन् गर्दा ? #canceltuexams",0,0,0,0,0,1,1,0
"नेपालमा थप २४४४ जनामा कोरोना पुष्टि, ३८५३ संक्रमणमुक्त",1,0,0,0,0,0,0,0
सम्वद्ध निकायहरुले समन्वय गरी नेपाली अंग्रेजी दुवै भाषामा लेखिएको खोप लगाउनासाथ खोपकार्ड जारी गरिदिए विदेश यात्रामा जानेलाई यो थप कठीनाई झेल्नु पर्ने त थिएन!!,0,1,0,0,0,1,0,0
आज गुरु पुर्णीमा क्वै मलाई गुरु मान्ने यता छौ भने कोरोना जोखीम रहेकाले भौतिकरुपमा भेट्न गाह्रो छ त्यसैले ९८४०२३४***मा ईसेवा वा लगनखेल व्रान्चको ग्लोबल आईएमई खाता नं ०७०७०१०००५८**मा दक्षिणा पठाउन सक्नुहुनेछ,0,0,0,1,0,0,0,0
"कोरोना सङ्क्रमण घट्योः निको हुने बढे, अस्पतालका शय्या खाली हुँदै",0,0,0,0,0,0,1,0
सॅसार आफै जोखिम बिहिन छैन। मिनिमम सबैलाई खोप अनि मास्क। शो तो चलना हि है।,0,1,0,0,0,1,0,0
प्रमुख जिल्ला अधिकारी थानेश्वर गौतमले जिल्ला कोभिड–१९ व्यवस्थापन समितिको निर्णयअनुसार असार ८ गतेदेखि असार १५ गतेसम्म निषेधाज्ञा केही खुकुलो बनाउँदै थप गरिएको बताए।,0,0,0,0,1,0,0,0
आजदेखि यी चार अस्पतालमा खोप कार्ड प्रमाणीकरण हुने,0,1,0,0,0,0,0,0
उपत्यकामा थपिए ९९९ कोरोना संक्रमित,1,0,0,0,0,0,0,0
कोभिड-१९ सम्बन्धि जानकारी l मिती:२०७८/०३/०७,1,0,0,0,0,0,0,0
"न्युजिल्यान्ड, फाइजर, मोडर्ना र नया भाइरस भेरियन्ट ...",0,1,0,0,0,0,0,1
भारतमा उकालो लाग्दै कोरोना ग्राफ,0,0,0,0,0,0,0,1
उकालो लाग्दै कोरोनाः काठमाडौं उपत्यकामा एकै दिन थपिए ९९९ संक्रमित,1,0,0,0,0,0,0,0
कोरोना संक्रमणको तेस्रो लहर आउन सक्ने चेतावनी,0,0,0,0,0,0,0,1
"मास्क भनेको डबल हुनु पर्छ, सिंगल त बैभव पनि हुन्छ",0,0,0,1,0,0,0,0
नेपाल उद्योग परिसंघले कोभिडविरुद्धको भ्याक्सिनको पूर्ण डोज प्राप्त गरेका र पीसीआर रिपोर्ट नेगेटिभ भएका विदेशी पर्यटकलाई क्वारेन्टाइन बस्नुपर्ने व्यवस्था हटाउन आग्रह गरेको छ ।,0,1,1,0,0,0,0,0
"२४ घण्टामा २ हजार ५० संक्रमणमुक्त, २२ सय ३७ जना संक्रमित",1,0,0,0,0,0,0,0
रगत - रगतमा राजनिती भएको मान्छेको रगत सामान्य मान्छेलाई हाल्दा राजनैतिक संक्रमण हुन्छ कि हुँदैन??,0,0,0,1,0,0,0,0
