text,covid_stats,vaccination,covid_politics,humour,lockdown,civic_views,life_during_pandemic,covid_waves_and_variants
राति लकडाउन गर्नाकाे कारण बझेन,0,0,0,0,1,1,0,0
छिमेकी जिल्लामा नयाँ डेल्टा भेरियन्ट देखा परेकाले समुदायमा व्यापक फैलिनसक्ने अवस्थालाई मध्यनजर गर्दै निषेधाज्ञाको अवधि साउन ३२ गतेसम्म थपिएको हो।,0,0,0,0,1,0,0,1
पछिल्लो समय झापा जिल्लामा कोरोना सङ्क्रमण भुसको आगो झैँ फैलँदै गएको छ । प्रत्येक दिन कोरोना भाइरस सङ्क्रमित हरूको सङ्ख्या र अस्पताल भर्ना हुने सङ्क्रमितको सङ्ख्या बढ्दो अवस्थामा रहेको छ ।,0,0,0,0,0,0,0,1
"मोरङमा ११२ जना सहित प्रदेश १ मा ३३९ जना कोरोना सङ्क्रमित थपिए, ९३७ जना सङ्क्रमणमुक्त",1,0,0,0,0,0,0,0
५० शय्याको गेटा कोभिड केयर सेन्टर खाली,0,0,1,0,0,0,0,0
"अहिले समय कोरोना कै चल्दैछ, होस छाड्दिनु कोर्टनालाई 😂",0,0,0,1,0,0,0,0
स्कुलमा मात्रै सर्ने कुन भेरियन्टको कोरोना हो यो ?,0,0,0,1,0,0,0,1
"बिर्तामोडका ६८ सहित आइतबार झापाका १९९ जनामा कोरोना संक्रमण पुष्टि, थप ३ जनाको मृत्यु",1,0,0,0,0,0,0,0
कोरोना तेस्रो लहरको तयारी गर्दै ५० शय्याको अस्पताल निर्माण सम्पन्न,0,0,0,0,0,0,1,1
"महाकविको घर भत्कियो,विदेश हिडेका युवा महाकालीमा बगे,सुकुम्बासी आयोग खारेज गरियो,खोप केन्द्रमा अभाव भएपनि काँग्रेस कार्यकर्ताको घरमै कोरोनाको खोप पुग्न थाल्यो,महिना दिनमै कति धेरै प्रगति।केही महिना अगाडि सम्म सरकार सत्तापक्ष थियो र मिडिया प्रतिपक्ष।तर अहिले ढुक्क छ,दुबै सत्तापक्ष।",0,1,1,0,0,1,0,0
"कति राम्रो अभ्यास गर्छन भन्ने कुरो त,कोभिडको भ्याक्सिन हान्ने नर्सहरुको तरिका हेरे पुग्छ,पाखुरिमा ग्वाम्म हड्डि भेट्ने गरि सुई ठोकाउने येसको चाँही आचार संगिता लागु छैन,जवानको पाखुरि त ५ दिन थला पर्छ पाखुरिमा गाठो परि परि?नर्स शिक्षामा अभ्यास के छ भन्ने सुई हनाई मै हेरौ न बाबै।",0,1,0,1,0,0,0,0
छु त कोरोना जन्मेका बेला,0,0,0,0,0,0,0,0
काठमाडौं उपत्यकामा पुनः एक साता लकडाउन थपियो,0,0,0,0,1,0,0,0
कोरोना नेपाल : मृत्यु हुने संक्रमितको संख्या ९ हजार नाघ्यो,1,0,0,0,0,0,0,0
कोभिड-१९ महामारी रोकथाम जन स्वास्थ्यमा दुःखद अवस्था देउवा सरकार पनि बिज्ञाप्ति जारी गर्ने मात्र ... अोली सरकारकै निरन्तरता ...!,0,0,1,0,0,0,1,0
"तपाईहरु खोप खोप भन्दै प्रचार प्रसार गर्दै हुनुहुन्छ तर खोपले आफ्नो काम देखाउन थालेछ यता । डासाप, एउटा स्वास्थ्य मानव शरीरमा कुनै पनि भ्याक्स स्वास्थ्यबर्दक मान्न सकिन्न , यति कमन सेन्सको कुरा त बोल्दिनुस् प्लिज मानवताका लागि भए पनि ।",0,1,0,0,0,0,0,0
हेलचेक्र्याइँ बढेपछि पाँचथरमा सर्वसाधारणलाई निःशुल्क मास्क #hamrakura,0,0,0,0,0,0,1,0
"कोरोना संक्रमणको ‘रेड जोन’मा काठमाडौं, निषेधाज्ञामा कडाइ गरिँदै - sutra news:",0,0,0,0,1,0,0,0
"दैनिक संक्रमण १० दिनमा दोब्बर, तेस्रो लहरको संकेत - current nepal news",0,0,0,0,0,0,0,1
कोभिसिल्ड खोप बाकि पनि थिए ? मेरो खोप कार्डमा त त्यै लेखेका छन त्😂😂,0,1,0,1,0,0,0,0
टिचिङ अस्पतालभित्र कोरोना बिरामीमाथि 'श्वेत अपराध'को दर्दनाक कथा,0,0,0,0,0,0,1,0
"कोरोना संक्रमितले भरियो टेकु अस्पताल, निर्देशक भन्छन्- यो तेस्रो लहर सुरू भएको संकेत हो। #staysafe 🙏🙏",0,0,0,0,0,0,0,1
बैतडीमा कोभिड वार्ड सञ्चालनमा,0,0,0,0,0,0,0,0
कोरोना भाइरसको जोखिम कायमै रहेका बेला राहदानी (पासपोर्ट) बनाउनेहरूको भीड लागेको छ ।,0,0,0,0,0,0,1,0
"काठमाडौं उपत्यकामा पुन निशेधाज्ञा , बिहीबार राति ८ बजेपछि गाडीसमेत चलाउन नपाइने - singhadurbarnews",0,0,0,0,1,0,1,0
ओली हुँदा नी यति ले खोप लगाउथे,0,1,1,0,0,1,0,0
जापान सरकारले राजधानी टोकियो सहित नौ वटा प्रिफेक्चरमा आगामी सोमबारदेखि कोभिड–१९ आपतकाल हटाउने निर्णय गरेको छ ।,0,0,1,0,1,0,0,0
"हामीले पनि एक वर्ष पहिले चिनलाई मास्क सहयाेग गरेर चिनियाँ स्वाभिमानकाे चिरहरण गरेका थियौं नि त सर। 😂😂😂 don't worry, भुटानसँग अैँचाे पैँचाे हाे, नेपालले फिर्ता गर्नु पर्छ।",0,0,0,1,0,0,0,0
"ढाटले३०बर्ष ढाटेरै झुलाई दे कसैले लुटेर१७०००मानिस भुटेर बिताई दे,ढाट डाकाको फेर समाएरै एक पुस्ता सकियो,पुन:पारा उस्तैछ३महिनामा सबैलाई खोप दिई सक्ने भनेरओली६महिनामा गए,यता१,२,३खोप भन्ने देउवा धोती जोगाउन किस्तीमा मन्त्री बोकेर दौडदैछन,कोरोना बढदैछ तर नियमन,सजगता,ब्यवस्थापन डाम छ|",0,1,1,0,0,0,0,0
अस्ट्रेलियामा कोरोना भाइरस संक्रमणको नयाँ लहर सुरु #coronainaustralia #coronavirus #latestnews #newsnepal #24hrnews,0,0,0,0,0,0,0,1
कोरोना हेल्थ बुलेटिन उज्जैन 23.07.2021,1,0,0,0,0,0,0,0
मुगुमा व्यापारी र प्रहरी खोई मास्कभन्दै सडकमा मास्क वितरण,0,0,0,0,0,0,1,0
"२४ घण्टामा २,४४४ कोरोना संक्रमित थपिए, ४२ जनाको मृत्यु",1,0,0,0,0,0,0,0
कस्तो राम्रोसंग प्रविधीको प्रयोग गरेको । औधी खुशी लाग्यो । प्रभावकारी कामको लागि नमन ।,0,0,0,0,0,0,0,0
"खोप्ने,खाने खोप धेरै रोगका बनाउनु पर्छ,छन भने लिनु पर्छ।सम्बन्धित खोपको प्रोटोकलबारे राम्रो जानकारी लिने र दिनेले राखौ। प्रभावकारी हुने नहुने ब्यक्तिको ईम्युन सिस्टम र खोपको प्रकारमा भरपर्छ।पोस्टईम्युनाईजेसन साइडइफेक्ट सतर्कतापुर्वक अवलोकनगरौ!खोपलिए पनी रोगबाटबच्न सावधानी अपनाऔ।",0,1,0,0,0,1,0,0
"स्वास्थ्य राज्यमन्त्रीको शपथ लिइसकेपछि उमेश श्रेष्ठले भने, 'जहाँसम्म मलाई लाग्छ अहिलेको सबैभन्दा आवश्यक भनेको खोप हो । खोपको व्यवस्थापन मेरो प्राथमिकतामा पर्नेछ ।’",0,1,0,0,0,0,0,0
"देशभर ह्वात्तै बढे कोरोना संक्रमित, ४९०४ जना थपिँदा ३५ जनाको मृत्यु",1,0,0,0,0,0,0,0
"२४ घण्टा यता २२ सय ३७ नयाँ संक्रमित थपिए, कोरोनाबाट १८ को मृत्यु",1,0,0,0,0,0,0,0
कोभिड-१९ अपडेट: न्यु साउथ वेल्समा थप २३९ जनामा सामुदायिक सङ्क्रमण पुष्टि डेल्टा प्रकोपबाट अति प्रभावित आठ काउन्सिल क्षेत्रमा बसोबास गर्ने मानिसहरूले अब आफ्नो घरबाट पाँच किलोमिटरको दूरीभन्दा टाढा जान पाउने छैनन्। #deltaoutbreak #australia #nepali #update,1,0,0,0,0,0,0,1
स्वास्थ्य राज्यमन्त्री उमेश श्रेष्ठले वीर अस्पताल अन्तर्गतको युनिफाईड कोभिड अस्पलामा डा जागेश्वर गौतमलाई हटाएर जनमैत्री अस्पतालको ब्यापारिक साझेदार डा रुद्र मरासिनीलाई ल्याउने तयारी गर्दै रहेछ्न। माहामारीमा पनि पार्टनर मार्फत ब्यापार ?,0,0,1,0,0,1,0,0
"हेला र बितृष्णाका बाबजुद पनि तिमी प्रती मेरो मनमा अनन्य माया अनि प्रेम छ,यति आत्मीय सद्भाव छ जो व्यक्त गर्न शव्द भेटाउँदिन।हरेक पल सम्झेको छु,,,झन कोभिड भएर सुतिरहँदा त.....❤️❤️",0,0,0,0,0,0,0,0
न्युजिल्याण्डमा बढे कोभिड संक्रमित #coronacases #newzealand #latestnews #newsnepal #24hrnews,0,0,0,0,0,0,0,1
हरे कति चाहिँ गर्न सकेको होला लकडाउन नि ...,0,0,0,0,1,1,0,0
आधा युवा छन् साउदी अरबको खाडिमा अनि आधी लाई जबर्जस्ती पठाउदै छौ कोरोना को घारीमा😪कठै मेरो सरकार 😖#cancelnebexam,0,0,0,0,0,1,1,0
बङ्गलादेशमा थप पाँच दिन लकडाउन,0,0,0,0,1,0,0,0
को’रोना संक्रमण बढेपछि पुनः दुई साता कडा लकडाउन हुने - मेट्रो नेपाल,0,0,0,0,1,0,0,1
अमेरिकामा कोरोना सङ्क्रमण दर बढ्दो,1,0,0,0,0,0,0,0
"पैला पैला आइ लब यु भन्न कस्तो लाज लाग्थ्यो , आज भोलि मैती घर जमा हुने आइ लब यु भन्ने । घर्मै गयेर भनेको भय कोरोना को जोखिम कम हुन्थ्यो कि ? kp oli ilu🤣😃",0,0,0,1,0,0,0,0
काठमान्डौमा फेरी १० दिन लकडाउन थप्यो रे 🤔🤔🤔 हैन कुन काठमान्डौमा हो ?? 🤣🤣,0,0,0,1,1,0,0,0
"खोप अभियानमा ब्रेक लगाउने अर्को खेल, खोज्न थालियो विद्युतीय दर्ता नम्बर #hamrakura फोन गर्न टावर नटिप्ने ठाउँका नागरिकले कसरी अनलाइन फारम भर्ने ? #coronavaccine",0,1,0,0,0,0,0,0
जोनसन खोप 60+हुनेले लगाउन नमिल्ने हो की के त 🤔 धेरैको नराम्रो खबर सुने,0,1,0,0,0,0,0,0
"कोरोना महामारीले छोड्ला जस्तो छैन लखेट्न जबसम्म मृत्युको मुखमा पुग्दैन मान्छे। विश्‍वमा बढ्यो कोरोना, कतै तेस्रो, कतै चौथो लहरको त्रास",0,0,0,0,0,0,0,1
कास😕 कोरोना जस्तै केही आइदेआेस्😦😦 अनि बाध्य बनोस् तिम्रा यादहरु बस्न क्वारेन्टाइनमा😕😠,0,0,0,1,0,0,0,0
यी मितिमा चीनबाट आउँदैछ खोप #hamrakura,0,1,1,0,0,0,0,0
अब चार अस्पतालबाट खोप लगाएको प्रमाणीकरण गरिने,0,1,1,0,0,0,0,0
भीडमा कोभिड किचिएर मरो रे ।,0,0,0,1,0,0,0,0
अनि ईन्टरनेट साक्षरता नभएका वा यसको पहुँच नहुनेहरुलाई खोप अभियानमा कसरी सहजीकरण गर्दिने होला?,0,1,0,0,0,1,0,0
डर नै भाइरस हो अनि बिस्वास नै भ्याक्सिन,0,1,0,1,0,0,0,0
कोरोना संक्रमणबाट भारतमा थप १२ सयको मृत्यु,1,0,0,0,0,0,0,0
खोप ले रौशि लाई ४८ घण्टा दूर भगाएँपछी लु एस्टै पिएर रात काटने। एउता त हाम्रे तिर को लस्सी जस्तै हो। कलेजों लाई ४८ घण्टा आराम पनी राम्रो हो,0,1,0,1,0,0,0,0
"सिडियो ले कोरोना राती सक्रिय हुन्छ भनेर त होला, 8 बजे देखि सवारी साधन चलाउन निषेध गरेका छन् फ्लाइट रातिको 10, 11 बजे सम्म छन् भर्खर, स्टाफ लाई रूम जाँदै गर्दा, भोलि 8 बजे अघि फर्किनु नत्र बाइक होल्ड गरिन्छ भनेर...ट्राफिक ले भने रे",0,0,0,0,1,1,1,0
चीनबाट आयो आठ लाख मात्रा भेरोसेल खोप चीनबाट आयो आठ लाख मात्रा भेरोसेल खोपछिमेकी मुलुक चीनबाट आज कोरोना भाइरसविरुद्धको खोप ‘भेरोसेल’ आठ लाख मात्रा ल्याइएको छ । चीनसँग खरीद गरिएको खोप नेपाल वायुसेवा निगमको वाइडबडी जहाजबाट आज खोप ल्याइएको...,0,1,1,0,0,0,0,0
"२२११ जना संक्रमणमुक्त, २६२२ कोरोना संक्रमित थपिए",1,0,0,0,0,0,0,0
टेकु अस्पतालमा कोरोना खोप कार्यक्रम स्थगित,0,1,1,0,0,0,0,0
सरकारले कोरोना महामारी नियन्त्रणका लागि भारततर्फ निजी सवारीसाधनको आवतजावत रोकेको थियो ।,0,0,1,0,0,0,1,0
मौसम बद्लिसकेछ ... लकडाउन बद्लेन ।।।,0,0,0,1,1,1,0,0
"बिदेसिने युवाका दुःखैदुःख : न देशले रोजगारी दिन्छ, न समयमै खोप कार्ड",0,1,0,0,0,0,1,0
"भुटान बाट पनि भ्याक्सिन सहयोग लिन सफल सरकारलाई धन्यवाद ...अब छिट्टै सोमालिया,सुडान,हाइटिबाट पनि सहयोग जुटाउन पर्छ!!!🙄",0,1,1,0,0,1,0,0
"कोभिड-प्रभावित पर्यटनमा नागरिक लगानी कोषको सापटी, ब्याजदर अन्तर शून्य",0,0,0,0,0,0,0,0
"प्रदेश १ मा थप २२७ जनामा कोरोना संक्रमण, ९५४ जना निको भए",1,0,0,0,0,0,0,0
कोभिड खोप लगाएका व्यक्ति साउदी अरेबिया जान पाउने - sutra news:,0,1,0,0,0,0,0,0
भारत पठाइएका ४७ वटै नमुनामा कोरोना भाइरसको डेल्टा भेरियन्ट पुष्टि | janakhabar,1,0,0,0,0,0,0,1
"कोभीड भन्दा हजार गुणा खतरनाक भाइरस त ओलि नै हुन नि,",0,0,0,1,0,0,0,0
सरकारले कोरोनाविरुद्धको खोप अभियान नियमित रूपमा सञ्चालन गर्न नसक्दा वैदेशिक रोजगारीमा जाने कामदार अलपत्र परेका छन् । #vaccine #nmbnews,0,1,0,0,0,0,0,0
विपद्को जोखिम घटाउने काममा आफ्नो क्षमताले भ्याएसम्म रचनात्मक ढंगले निश्वार्थ भावका साथ लागिपर्ने प्रतिबद्धता जनाउदैछन् गायक प्रकाश सपुत ।,0,0,0,0,0,0,0,0
कोरोना महामारीका कारण बन्द र सुनसान बनेको तम्घास बजारमा बिस्तारै चहलपहल,0,0,0,0,0,0,1,0
संयोग कि नियोजित । काठमाण्डौ मा कोरोना बिरुद्धको पहिलो मात्रा को खोप कार्यक्रम रोक्किएको छ । प्रधानमन्त्रीले खोप स्थलमा भिड कम गराउ भनेर दिएको निर्देशन त कर्मचारी ले रद्द गराएर पो भिड कम गराए जस्तो छ । #verosell,0,1,1,0,0,0,0,0
"फेरि बढ्यो कोरोना संक्रमण, बेड छैन, भुँईमै उपचार",0,0,0,0,0,0,1,1
"गृह मन्त्रालयले भन्यो : तेस्रो लहर आउन सक्छ, आइसोलेसन र अस्पताल तयारी अवस्थामा राखौं -",0,0,0,0,0,0,0,1
ताप्लेजुङ अस्पतालमा कोभिड संक्रमित र अन्य बिरामीको चाप बढेपछि भूईंमै राखेर उपचार :,0,0,0,0,0,0,1,0
"कोरोना संक्रमण दर अप्रत्याशित उकालो लाग्यो । तेश्रो लहरको खतरा अझ नजिकिँदै छ ! * हाम्रो प्रतिकार्य योजना के हो ? कि पहिले जस्तै ""जसो पर्ला त्यसै टर्ला"" हो ? 😉",0,0,0,0,0,1,0,1
"उमम,आफै ठाममा भ्याक्सिन उत्पादन गर्दा नि भ्याक्सिनेसनमा पछाडी रैछ अरु देशको तुलनामा😟🤔",0,1,0,0,0,0,0,0
स्वास्थ्य तथा जनसंख्या मन्त्रालयले आज देशभर थप ४२ जना कोरोना संक्रमितको मृत्यु भएको बताएको छ। #dekhapadhi,1,0,0,0,0,0,0,0
"देशमा कोरोना को संक्रमण डर बढ्दो छ विदेश तिर नी र छिमेकी भारतमा समेत बढिरहेको छ सबैको पहुँच मा अझै खोप पुगेको छैन तेस्रो लहर आउने आशंका छ, कतै नया भेतियन्ट आइसक्यो र, देशका विद्धान बुद्धिजीवी हरु र्याली, सभा, आन्दोलन गर्न लाईसके भनेसी, यिनीहरू र ती राजनैतीक दलका झोले के फरक",0,1,0,0,0,1,0,1
कोभिड प्रभावित दलित समुदायलाई खाद्यान्न वितरण,0,0,0,0,0,0,1,0
अहिले के महामारी सकिएको हो ? कि त्यो महामारीको पछाडी कुनै गेम चलिरहेको थियो?कि त्यो महामारीले यी अरिङगालेहरुलाइ केही नगर्ने सर्तमा माईतिघर मण्डलामा उफ्रिन भन्दैछन? सालौ जनतालाई भोकै धुनेर राखेर शत्ता भ्रष्टचार र यिनका हालिमुलिका लागि जे पनि ठिक हामिलाइ जवाफ चाहियो अरिङगालेहरु!!,0,0,0,0,0,1,0,0
लौ ..... आएछ फेरि नयाँ भेरियन्ट !,0,0,0,0,0,0,0,1
काठमाडौँमा भेरोसेल खोप कार्यक्रम स्थगित [सूचनासहित],0,1,1,0,0,0,0,0
"बैंकिङमा जोखिम प्रावधान बढाइयो, बैंकहरूको नाफा ६ अर्ब घट्ने - मौद्रिक नीति ल्याउन ढिलाइ भएपछि निर्देशिकाबाटै नीतिगत परिवर्तन गर्दै राष्ट्र बैंक - लघुवित्तको लाभांशमा थप कडाइ",0,0,0,0,0,0,0,0
चिनियाँ खोप भेरोसेल लगाउदै हुनुहुन्छ ? सावधान है। राज्यले यसको जिम्मेवारी लिनेछैन ।,0,1,0,1,0,0,0,0
कोरोना महामारी रहिरहे कांग्रेसमा ‘डिजिटल भोटिङ’ बाट महाधिवेशन!,0,0,0,0,0,0,0,0
"बाँदर ताण्डव, बाँदर र्याली, बाँदर प्रवृत्ति कै कारण तेस्रो लहरको कोरोना जोखिम बढ्यो! संक्रमित ह्वात्तै थपिएँ! ओली र तिनका सेनामेनाले संक्रमितको उपचार खर्च बेहोर्नु पर्छ! सबै सम्पत्ति कुर्क गर!",0,0,0,1,0,1,0,1
नेपालमा पुनः संक्रमण दर बढ्दै : थप ३ हजार ११४ जनामा संक्रमण पुष्टि,1,0,0,0,0,0,0,0
प्रहरीले मास्क नलगाइ हिँड्ने ११ लाख बढी नागरिकलाई दियो निःशुल्क मास्क,0,0,0,0,0,0,1,0
नेपाल चेम्बर अफ कमर्सले उद्योगी व्यवसायीहरुलाई कोरोनाविरुद्धको खोप लगाउन माग गरेको छ । #nepalpress,0,1,0,0,0,0,0,0
यी क्षेत्रमा छ बाढी र डुबानको जोखिम ? सतर्कता अपनाउन आग्रह,0,0,0,0,0,0,0,0
"दक्षिण कोरियामा कोरोनाको चौथो लहर, दिनै संक्रमित बढ्दै",0,0,0,0,0,0,0,1
कोरोनाभाइरस संक्रमण रोकथामका लागि लागू गरिएको निषेधाज्ञाले बन्द रहेको पशुपतिनाथ मन्दिर भदौ २५ देखि खुल्ने,0,0,0,0,1,0,0,0
"सप्रम देउवाज्यू ... तपाईंको मपले पूर्णता पाउन लामै समय लाग्ला जस्तो छ । यसैबीच कोरोनाको कहर बढेको बढ्यै छ । त्यसैले एकजना क्षमतावान सांसदलाई स्वास्थ्य मन्त्री वनाई हाल्नुहुन अनुरोध छ ! नत्र भने संसदमा तपाईंले भन्नु भएको “खोप, खोप र खोप” ... ओलीजीको तुक्का जस्तै हुनेछ ।",0,1,1,0,0,1,0,0
"#update पछिल्लो २४ घन्टामा २,६७६ जनामा कोरोना संक्रमण पुष्टि भएको छ भने ३३ जनाको मृत्यु भएको छ। स्वास्थ्य मन्त्रालयले १,७५७ निको भएको जनाएको छ।",1,0,0,0,0,0,0,0
epl हेर्यो कोरोना छैन झैँ लाग्ने ।,0,0,0,1,0,0,0,0
"टेकुमा कोभिड १९ विरुद्धको खोप प्रमाणीकरणमा भीड, विदेश जानेलाई सास्ती।",0,1,0,0,0,0,0,0
चौथो वेभ आएको दक्षिण कोरियामा कोभिड सङ्क्रमितहरू बढ्दै,0,0,0,0,0,0,0,1
कोरोनाको डेल्टा भेरियन्ट भन्दा 'राजनीतिको डेल्टा भेरियन्ट' खतरनाक र'छ कि के हो ? 😋,0,0,0,1,0,0,0,1
"कोभिड- १९ अपडेट २०७८ असार ७, सोमबार #covid19update #covidnepal #deshsanchar",1,0,0,0,0,0,0,0
ओलिले त आफ्ना छोराछोरी र कार्यकर्ता धेरैलाई लुकिचोरी खोप दिन भ्याइसकेछ्न।,0,0,0,1,0,0,0,0
यहाँ गरिबहरूले हातमुख जोड्ने काम तथा व्यापार व्यवसाय सञ्चालन गर्न मात्र कोरोना रहेछ। तिमीहरूका चटक र जात्राका लागि कोरोना हराउदो रहेछ है ।।,0,0,0,1,0,1,0,0
"नाम मात्रै विवेकसिल,यो कोरोना को लहरमा अनेकथरी ताइ न तुइ का लहरा चाहिन्न्न ,कोरोना लहर रोक्न काध मा काध मिलाए,चुनाब मा पत्याउलान नत्र यस्तै तालले त ओढेका कम्म्मबल बेला बेलामा फाट्छन त हौ,अनि कहाँ छोप्ने कता ढाक्ने।?",0,0,1,0,0,1,0,1
युरोपमा १२–१७ वर्ष उमेर समूहलाई मोडर्नाको खोप लगाउन अनुमति,0,1,0,0,0,0,0,0
"कोरनाको परिचय ,,, नाम : कोभिड थर: भाइरस जन्म: चिन उमेर: १९ पेशा: मान्छे बिरानो वनाउने बसाई: प्रत्येक देशको लागि भ्रमण गर्दैु",0,0,0,1,0,0,0,0
उपत्यकामा थप ६१५ जनामा कोरोना संक्रमण पुष्टि,1,0,0,0,0,0,0,0
जिल्ला अस्पताल ओखलढुंगामा भेन्टिलेटर र आईसीयू बेड खरिदमा रहस्यमय ढिलाइ,0,0,0,0,0,0,0,0
कर्मचारीमा कोरोना सङ्क्रमण भएपछि प्रशासन कार्यालयको सेवा बन्द,0,0,0,0,0,0,1,0
कुनै समय प्रत्यक्षरुपमा कानुनको विद्यार्थी समेत रहेको मलाई यस घडीमा प्राप्त कानुन संचार तथा प्रदेश मामीला मन्त्रालयको जिम्मेवारीलाई मैले जनताको सेवा गर्ने सुनौलो अवसरका रुपमा लिएको छु । मैले कानुन निर्माणका साथै कानुनी व्यवस्थालाई थप चुस्त दुरुस्त र प्रभावकारी बनाउनेछु ।,0,0,0,0,0,1,0,0
सन् २०२१ को अन्त्यसम्ममा युरोपेली युनियनले न्यून र मध्यम आय भएका मुलुकलाई २० करोड बढी खोप दिने,0,1,1,0,0,0,0,0
"होइन अर्को डोज ""पछाडि हान्न"" लाउनु पर्छ 😜😜",0,1,0,1,0,0,0,0
अमेरिकाले दिने वाचा गरेको कोरोना खोप भारत कहिल्यै नआउने - लुम्बिनी सञ्चार,0,1,1,0,0,0,0,0
पोखरा र बाग्लुङमा उपचाररत ४ जना कोरोना संक्रमितको ज्यान गयो,1,0,0,0,0,0,0,0
पर्यटन व्यवसायीलाई छिटो खोप उपलब्ध हुन्छ : स्वास्थ्य राज्यमन्त्री,0,1,1,0,0,0,0,0
"‘हामी तेस्रो लहरको अवस्थामा छौँ,' मन्त्रालयका सहप्रवक्ता डा. समीरकुमार अधिकारीले भने, 'बाहिर कोरोना छजस्तो देखिँदैन तर अस्पतालहरूको अवस्था हेर्दा तेस्रो लहर प्रस्टै देखिन्छ ।’ अस्पतालका दृश्यले देखाउँछ तेस्रो लहर, कस्तो छ सरकारको तयारी ?",0,0,0,0,0,0,0,1
बैदेशिक रोजगारीमा जानेहरुका लागि अमेरिकी खोपको ब्यवस्था गर्न थापाको माग,0,1,1,0,0,0,0,0
भारतमा कोरोना सङ्क्रमितको सङ्ख्या तीन करोड नाघ्यो - sutra news:,1,0,0,0,0,0,0,0
अहिले को यो कोरोना को त्रस छ घरमा बिरामी बुवा आमा हुनुन्नछ मेरो मात्र हैन धेरै को येस्तो छ सायद हजुरलाई थाहा होला exam गराउन पर्छ तर आजको स्थिती मा अलि अनुकुल छैन हजुरले अब बुज्नु हुन्छ अलि राम्रो सङ decision दिनु अलि छिटोछिटो,0,0,0,0,0,1,1,0
जोन्सन एण्ड जोन्सन खोप बारे महत्वपुर्ण जानकारी l खोप सुरक्षित छ l #covid19 #covidvaccine #johnsonandjohnson #facts,0,1,0,0,0,0,0,0
"हेलचेक्र्याईले निम्त्याउदैछ कोरोना संक्रमणको तेस्रो लहर, तयारी पनि पूरानै शैलीमा",0,0,0,0,0,1,0,1
लाजपचाएर बोल्ने लाई कस्ले मुख छेक्छ र यदि सरकार मा खड्ग प्रसाद नभएर खड्ग प्रसाद को हली सूर्य थापा प्रधानमंत्री हुन्थेयो भने पनि यति खोप आउथ्यो ।अनुदान दिने र सहयोग गर्ने गरिब मूलुक लाई नै हो हाम्रो मुलुक लाई गरिब बनाउन तिम्रो पनि सहभागिता छ ओली त प्रमुख नाईके नै हो ।,0,1,0,0,0,1,0,0
कोरोना संक्रमण पछिको इफेक्ट देखिन बाँकी नै छ तर बा को बहिर्गमन पछिको इफेक्ट साइड इफेक्ट छताछुल्ल हुँदै छ । १. निर्वाचन आयोग र महन्थ ठाकुर २. मनुज चौधरी र जनमत संग्रह ३. कमल थापा र प्रतिगमन ४. सुर्जेछाप आचार्य र कांग्रेसको घोषणा पत्र,0,0,0,0,0,0,0,0
"नेपालमा डेल्टा प्रजातिको नयाँ भेरिएन्ट भेटियो, थप सतर्क हुन स्वास्थ्य मन्त्रालयको आग्रह",0,0,0,0,0,0,0,1
कोरोना महामारीको सम्भावित तेस्रो लहर कसरी नियन्त्रण गर्न सकिन्छ ?,0,0,0,0,0,0,0,1
काठमाडौंमा कोभिडविरुद्धको खोप अभियान स्थगित,0,1,0,0,0,0,0,0
जहाज चढ्न कोरोना संक्रमितले श्रीमतीको रुप धारण गरेपछि....,0,0,0,1,0,0,0,0
दक्षिण कोरियामा नयाँ भेरियन्टका २ हजारभन्दा बढी संक्रमित,1,0,0,0,0,0,0,1
गगन थापाको प्रश्न : ८ बजेपछि कोरोना घट्दै जाने अनि बिहान बढ्दै जाने हो? #aayomail #gaganthapa,0,0,0,1,0,0,1,0
हाल कोरोना संक्रमितको संख्या घट्दो क्रममा छ। तर कोरोना निको भइसकेका व्यक्तिहरुमा पोष्ट कोभिड कम्प्लिकेसनको समस्या बढ्दो छ।,0,0,0,0,0,0,1,1
"चीनबाट आइपुग्यो ४४ लाख डोज भेरोसेल, कुन प्रदेशमा कहिले वितरण गरिने ? #globalnewsnepal",0,1,1,0,0,0,0,0
झन बढ्दै कोरोना संक्रमित,0,0,0,0,0,0,0,1
१ करोठ ७७ लाख खोप आइसकेको स्वास्थ्यमन्त्रीको दाबी,0,1,1,0,0,0,0,0
पछिल्लो २४ घन्टामा थप २६ सय २२ जनामा कोरोना संक्रमण पुष्टि भएको छ।,1,0,0,0,0,0,0,0
साउन महिना लागेसँगै उच्च बनेको कोरोना सङ्क्रमणदर विस्तारै घट्दै गएको छ,0,0,0,0,0,0,0,1
कर्णाली नदी छेउछाउका बस्तीमा बाढी–पहिरोको उच्च जोखिम #news #flooding,0,0,0,0,0,0,0,0
कोरोना त्रास : बिर्तामोड र दमक पनि 'सिल' गर्ने तयारी :: times of pradesh,0,0,0,0,0,0,1,0
"असोजसम्म एक करोड ५ लाख खोप आउने, असोज १५ देखि तेस्रो लहर आउन सक्ने | sajhakhabar",0,1,0,0,0,0,0,1
"लकडाउन पछिको पहिलो फ्लाइट रे। प्लेन फुर्केर, हौसेर, उत्ताउलिएर क्यै रैनछ फेरी ह्यता। 😅😅",0,0,0,1,1,0,1,0
"यो अनलाईन क्लासले पनि गर्नु गरो बरै, होमवर्क देखाका हुन् कि, सबका बेड कभर? छुट्याम्नै मुस्किल भो मल्त 😂😂",0,0,0,1,0,0,0,0
