text,covid_stats,vaccination,covid_politics,humour,lockdown,civic_views,life_during_pandemic,covid_waves_and_variants
"ओसाका मा पनी कम्बीनी बराबरै हो ! टोकीयो मा त पब्लीक त छ ! यहाँ त त्यो पनी छैन , दोकान मात्र धेरै ! मैले त पार्कीङ टन्न पाएको भएर खोलेको यहाँ ! अहीले नचले पनी कोरोना साम्य भयो भने चल्छ भन्ने आश ले !",0,0,0,0,0,1,0,0
डेल्टा भेरिन्ट उच्च हुदैछ हामी ठुलाे संकटकाे नजिक छाै ठुलाे धनजनकाे क्षति हुने सम्भावना छ यसकारण लठ्ठी बाेकेर पुलिस कुदाउने भन्दा मजदुर र गरिबलाई दालभात देउ! एक महिना कडा लकडाउन गर एक महिना भित्र पुर्ण खाेप लगाउ यदि यी काम नगरे भाेलि जनता काेराेनाले र भाेकले मर्छन्,0,1,0,0,1,1,1,1
निरन्तर उकालो लाग्दै कोरोना संक्रमणको ग्राफ,0,0,0,0,0,0,0,1
खोप अभाब टार्न आपतकालिन क्षेत्रमा अस्त्रजेनेकाको खोप,0,1,1,0,0,0,0,0
"संक्रमित २०% नपुगेर बिचल्ली हुने भो भन्ने गाइगुइ सुनिन्छ त, खास कुरो के रच ?",1,0,0,1,0,0,0,0
"कोभिड-१९ बषौं सम्म रहन सक्छ। सबैले सचेतता अपनाऔं।संसारका कतिपय देशमा कडा निशेधाज्ञा जारी छ तर हाम्रोमा निकै खुकुलो भएको छ। चाडवाड नजिकिँदै छन् र नया प्रजातीका भाइरस अझै सकृछ छन्। निषेधाज्ञा मात्र हटेको हो, कोभिडको जोखिम हटेको छैन। #जनहितमा जारी।",0,0,0,0,1,1,1,0
कोरोनाविरुद्धको १० लाख मात्रा खोप आज आइपुग्दै ४० लाख मात्रा खोप ल्याउन बेजिङमा वायुसेवा निगमको जहाजबाट चार उडान,0,1,0,0,0,0,0,0
"२३ भदौ, गुल्मी । कोरोना महामारीका कारण बन्द र सुनसान बनेको तम्घास बजारमा बिस्तारै चहलपहल सुरु भएको छ । जिल्ला प्रशासनले बजार खोल्न दिने निर्णय गरेपछि यहाँका बजार पसलमा बिस्तारै चहलपहल बढन थालेको हो । बजारमा चहलपहल बढेपछि नजिकै आएको हिन्दु महिलाहरुको",0,0,0,0,0,0,1,0
"कोभिड-१९ विरुद्ध लडाइँको अगुवाई गरिरहेका हाम्रा सबै स्वास्थ्यकर्मी, डक्टर अनि नर्सहरूसम्म पुगेर मद्दत गर्ने र हौसला बढ़ाउने हाम्रो प्रयासलाई निरन्तरता दिँदै आज म दार्जीलिङ्ग विधानसभाअन्तर्गत सुकियापोखरी ब्लक अस्पतालको निरीक्षण यात्रामा गएँ।",0,0,0,0,0,1,1,0
"इ भाइरस हरु देस को लागि कोरोना को दोस्रो लहर डेल्टा भाइरस भन्दा पनि खतर्नाक छ रे तेसैले इनिहरु लाई माक्स, भौतिक दुरि लगाएत सुरक्ष्या का मापदन्ड केही चाहिदैन रे हे कोर्ना🤔🤔😡😡",0,0,0,0,0,1,0,1
अस्ट्रेलियाको न्यूसाउथवेल्स लकडाउन चार हप्ता थपियो,0,0,0,0,1,0,0,0
कोरोना नै हो? शीघ्र स्वास्थ्य लाभको कामना!,0,0,0,0,0,1,1,1
कोरोना महामारी नियन्त्रणका लागि गरिएको दोस्रो चरणको निषेधाज्ञामा साढे ३ सय महिलामाथि हिंसा,0,0,0,0,1,0,0,0
अस्ति बादर बनेर तमासा देखाए आज चै कुन जन्तु ले हो हङ्गामा गर्या ????? पाओर प्रदर्सन गर्ने के यो उचित समय हो त? लास्टामा यी अहिले चुम चुम गर्ने नै हुन्छन पछी कोरोना रोकथाममा सरकारले केही गरेन भन्ने ।,0,0,1,0,0,0,0,0
"एक साता अघि कोभिड १९ को कारण सहकर्मी गुमाएका थियौ, आज उनको श्रीमतिले पनि मृत्युवरण गर्नुभयो ! ४ जना बालबच्चाले एकहप्ताको बिचमा आमा बुवा दुबै गुमाए, कति त्रासदिपुर्ण बाताबरण छ 😪",0,0,0,0,0,0,0,0
युथ झोलेहरु लाई कोरोना कीन लागेन?,0,0,0,1,0,0,0,0
"नेपालमा लायन्स तथा रोटरी मा लाग्न होडबाजी देख्दा लाग्छ पद कति प्यारो हुने अनि विदेशी संस्था भन्ने वितिकै सदस्यता पनि लिइ हाल्ने, हाम्रा स्वास्थ मन्त्री पनि त्यस्तै मा आवद्ध भएर उदाहरण दिनु भएको छ। जय नेपाल अब रोटरीबाट आउला नि खोप ।",0,1,0,0,0,1,0,0
"!! आज पच्चीस को मृत्यु संगै !!"" ""!! कोरोना को महामारी अझ तिब्र बन्दै....",1,0,0,0,0,0,0,1
आज देखि चार ठाँउबाट कोभिड खोप कार्ड प्रमाणीकरण हुने | nepali health,0,1,0,0,0,0,0,0
कतार प्रवेश गर्ने हरेक यात्रुले नेपालमा तोकिएका स्वास्थ्य संस्थाबाट जारी भएको ७२ घण्टाभित्रको कोभिड १९ नेगेटिभ पीसीआर रिपोर्ट लिएर मात्र यात्रा गर्न पाइनेछ। #dekhapadhi #covid_19 #covidupdates,0,0,0,0,0,0,1,0
उपत्यकामा दिनभरी महेश बस्नेतको नेतृत्वमा युवा संघको सरकार बिरोधि जूलूस अनि बल्ल राति ८ बजेपछि सवारीसाधन सञ्चालनमा रोक लगाउने!भने पछि कोरोना संक्रमितको संख्यामा वृद्धि हुँदैन।😁😁😁😁,0,0,1,1,0,0,1,0
तेहि भयर हो थाहा भो खोप खोप खोप भनेको उफ!,0,1,0,0,0,0,0,0
संक्रमण मात्र हैन अब यता बिस्तारै हामी विद्यार्थीहरुको लास आउन नि बेर छैन। #cancelnebexams,0,0,0,0,0,1,0,0
युथ फोर्सको कार्यक्रम गरेर कोरोना फैलाउन लगाउने कसको बाउले हो ?,0,0,0,0,0,0,0,0
विपद् जोखिम न्यूनीकरण सद्भावना दूतमा प्रकाश र सुनीता,0,0,0,0,0,0,0,0
विदेश जानेका लागि प्रहरी अस्पताल र सैनिक अस्पतालमा खोप लगाइने,0,1,1,0,0,0,0,0
"चीन ले अहिले सम्म ३४ लाख निशुल्क खोप दियो सरकारले चीन संग ४० लाख किन्यो अमेरिकाले १५ लाख निशुल्क दियो भारतले १० लाख खोप निशुल्क दियो बाकी, थप खोप खरिद प्रक्रिया अगाडी बढाएर पैसा बयाना बुझेर नी, भारतले खोप बेच्न अस्वीकार गर्यो जापान ले १६ लाख खोप दिँदै छ",0,1,1,0,0,0,0,0
बेलायतमा कोरोना संक्रमण अझ बढ्न सक्ने,0,0,0,0,0,0,0,1
निषेधाज्ञा खुलेसँगै कोरोना संक्रमणको ग्राफ पनि उकालो लाग्दै #nepalpatra,0,0,0,0,1,0,0,1
हो कोरोना परीक्षा भए पनि रहन्छ नभए पनि रहन्छ! तर विद्यार्थीहरु रहलान त?! #cancelnebexams,0,0,0,0,0,1,0,0
कोरोना नो मट्लब एनि हाउ खोप लाउ ।,0,1,0,0,0,1,0,0
चीनद्वारा चार कम्पनीलाई कोभिड–१९ को खोप बिक्री अनुमति चीनले कोभिड–१९ विरुद्धको खोप निर्माण गर्ने चार वटा कम्पनीका खोपलाई विदेश निर्यातका लागि खुला गरिदिएको छ । यी खोपहरुलाई चीनभित्र शर्त ...,0,1,0,0,0,0,0,0
"अब खोप केन्द्र बाहिर, ""यहाँ खोपको अनलाइन फाराम भरिन्छ"" लेखेर बस्ने हो ।",0,1,0,0,0,0,0,0
"नेपालमा थप २,९७७ जनामा कोरोना पुष्टि",1,0,0,0,0,0,0,0
प्रदेश १ : खाली हुँदैछन् कोभिड अस्पतालका बेड #nepalsamaya,0,0,0,0,0,0,1,0
"bbc nepali:कोभिड नेपाल: आन्तरिक उडान खोल्ने निर्णय, कसरी हुँदैछ कार्यान्वयन",0,0,1,0,0,0,0,0
जीन्दगी लामो छ ! कोरोना पछि !,0,0,0,1,0,0,0,0
अस्ट्रेलियाको न्यूसाउथवेल्स राज्यमा चार हप्ता लकडाउन थपियो – देशसञ्चार,0,0,0,0,1,0,0,0
संक्रमण र मृतकको संख्या ह्वात्तै बडेको छ है सचेत रहौ ।,0,0,0,0,0,1,0,1
"गोडा दुई बर्ष भयो संगत गरेको, मास्क लगाए पनी हल्का चिनिन्थ्यो। आज त मास्क खोलेर असली रुपमा आउनु भएको रहेछ। चिन्न सकिन यहाँ खस्मिता,गुलाल,पररदिप ,गोथे, दिपके , गोकुले , महेसे ... कुन हो? चिनाइदिनुस त .. बाटोमा भेट्दा बोलाउन सजिलो हुन्छ।",0,0,0,0,0,1,0,0
नेपालमा कोरोनाको डेल्टा प्रजातिको अर्को नयाँ उत्परिवर्तन फेला,0,0,0,0,0,0,0,1
"कोरोना संक्रमण बढेपछि कास्कीमा लम्बियो निषेधाज्ञा, सवारीसाधनमा जोर बिजोर लागू",0,0,0,0,1,0,0,0
जसरी पनि नेपाली जनता लाई खोप को बेबस्थापन गर्नु माननीय प्रम ज्यु,0,1,1,0,0,1,0,0
साथीहरु देउवाले मन्त्री बनाउन सकेनन् । यस्तो महामारीका बेला पनि स्वास्थ्यमन्त्री भएन भनेर खुबै रोइलो गरेका थिए । बड्डाले मन्त्री त बनाए । अब राज्यको पैसा नपुगे खल्तीबाट हालेर पनि खोप ल्याउने हैसियतका मन्त्री बनाएपछि पनि ब्यापारीलाई बनाए भन्दैछन् । सुख छैन् है । #ठोकोताली,0,1,1,0,0,1,0,0
"६ महिना जति लकडाउन हुने हो भने लमजुङमा गैडा भेटिएला,चेपे नदिमा डल्फिन भेटिएला,राईनासकोटमा हिउँ पर्छ होला,मजुवाको जङ्गलमा डाईनोसर अनि मोहोरियाको जङ्गलमा एनाकोन्डा भेटिएला तर सिहदरबार र संसद भबनभित्र चै गधाहरु नै भेटिनेछन।😋😆 #yeah ✌️✌️",0,0,1,1,1,0,1,0
कोभिड अपडेट : संक्रमणमुक्त हुने दरमा वृद्धि,1,0,0,0,0,0,0,0
"होस, कारबाही नगरम्, मास्क लाएरै पिटेका रहेछन्। मास्क नलाई पिटेका भए पो अपराध हुन्तो! 😂😂🤦",0,0,0,1,0,1,0,0
भारतमा शनिबार ४९ हजार ७ सय १ जनामा कोरोना संक्रमण पुष्टि,1,0,0,0,0,0,0,0
"कोरोनाभाइरसको नयाँ भेरियन्ट फेला, अझ बढी संक्रमण हुने आशंका",0,0,0,0,0,0,0,1
"असोजसम्म एक करोड ५ लाख खोप आउने, तेस्रो लहर असोज १५ गतेदेखि आउने प्रक्षेपण",0,1,0,0,0,0,0,1
"नेपालमा फेरि बढ्न थाले संक्रमित, १४९१० को परीक्षण गर्दा ३११४ जनामा संक्रमण पुष्टि",1,0,0,0,0,0,0,0
हाहा डोज दिनपर्छ बेलाबेला ब्लक हुनेगरी 😂,0,0,0,0,0,0,0,0
कोरोना भाइरसको सङ्क्रमणको तेस्रो लहर आउने वा नआउने सर्वसाधारणमा निर्भर भएको जनस्वास्थ्यविद्ले बताएका छन्।,0,0,0,0,0,0,0,1
"कोरोना जोर बिजोर दिनमा गाडिको नम्बर प्लेट हेरेर चढ्नेरहेछ? कन्ट्र्याक ट्रेसिङ्ग,पिसिआर जाँच र खोपको मौका गुमाउँदै जनस्वास्थमा गम्भिरखेलाचिगर्दै जनतालाइ आक्रान्तपारेर गाइजात्रा गर्न सरकारले कर्मचारितन्त्रलाइ लगाएको।",0,1,0,1,0,0,0,0
संक्रमित बढेसँगै फेरि भरिँदै आइसीयू र भेन्टिलेटर,0,0,0,0,0,0,1,1
कोरोना अपडेटः मकवानपुरमा थपिए ८४ संक्रमित,1,0,0,0,0,0,0,0
कि खोप सर्वसुलभ गर कि निजि छेत्र लाई आयत अनुमती देउ अब ढिलो नगर सरकार!,0,1,1,0,0,0,0,0
😂सरले त लिनुनै पर्ने हो र सरकारले पनि दिनै पर्ने हो। कोभिड महाब्याधीमा काम जो गरेको छ।,0,0,1,0,0,1,0,0
नयाँ सरकारले अहिलेसम्म पनि केपी ओली नेतृत्वको तत्कालीन सरकारले खरिद गरेको खोप बाट काम चलाएको छ।,0,1,1,0,0,0,0,0
"पहिलो लहर : मास्क, स्यानिटाईजर, पिपिई, औषधि अभाव दोश्रो लहर: अक्सिजन, बेड, भेन्टिलेटर अभाव तेश्रो लहर: दक्ष जनशक्ती अभाव (भए अचम्म नमान्नु होला)",0,0,0,0,0,0,1,1
"नेपालका नदीहरु संसारका नदीहरुभन्दा फरक छन र जोखिमको प्रकार पनि फरक छ,अति जोखिम छन!नदीमा पानी भन्दाबढी चुनढुङ्गा,हिले माटो,सिलिकायुक्त बालुवा बढी बहन्छ र त्यसको बेग बमबिस्फोट भएजस्तै भयानक छ!कुनै बिदेसीबिज्ञले त भेग पाउनै सक्दैन,स्वदेसीबिज्ञ भन्दापनिअति उत्तमबिज्ञ स्थानियमात्र हुन",0,0,0,0,0,0,0,0
मालपोत कार्यालय बिराटनगरका कर्मचारीमा कोरोना पुष्टि भएपछि सेवा प्रवाह पाँच दिनका लागि बन्द,0,0,0,0,1,0,0,0
जोन्सनको खोप नलगाउनुभन्दा लगाएको धेरै गुणा राम्रो : अमेरिकी रोग नियन्त्रण केन्द्र,0,1,0,0,0,0,0,0
भुटान जस्तो देशलाई 2 लाख खोप माग्ने देश जस्ले भुटानलाई कयौंपटक धेरै सहयोग गरेको छ।आज भुटान संग लाचार भएर हात फिजाउने स्थिति आउनुको कारण नेपालको राजनीति नै हो।संबिधान र स्वतन्त्रताले के गर्नु देश नै भिखारी भएपछी।अझै नेताहरु भन्छन बिकास र समृद्धि हामि गर्छौ भनेर। #थुक्क_दरिद्रता,0,1,1,0,0,1,0,0
मुस्ताङको सीमा क्षेत्रमा पुगेन कोरोना खोप,0,1,1,0,0,0,0,0
लौ आज त झनै घटेछ त !! ठिकै हो। एकैपटक झ्याप्प बढाउँदा लकडाउन गर्न सजिलो पनि हुन्छ😉🙈,0,0,0,1,1,0,0,0
"breaking: पछिल्लो २४ घन्टामा १,५९५ निको भएका छन् भने ३,१०८ जनामा कोरोना संक्रमण भएको छ भने २५ जनाको मृत्यु भएको छ - स्वास्थ्य मन्त्रालय",1,0,0,0,0,0,0,0
गाउघर तिर रुघा मर्किले थलियका मानिसहरु घरघरै जस्तो देखियका छ्न ।सहरतिर पनि प्रसस्तै छ्न चेक गर्न जानुपर्छ भन्नेनै छैन उहाहरुलाइ गयपनी सरकारी हस्पिटलमा ठुलै झन्झट छ प्राइबेटमा जान आर्थिक अबस्था दयनिय भयका धेरै छ्न।केही उपलब्ध तथ्याङ्कलाइ आधार मानेर कोरोना नियत्रण होला ?,0,0,0,0,0,1,0,0
देउवा सरकारको पहिलो निर्णय- यो वर्षभित्र सबै नागरिकलाई कोरोना खोप उपलब्ध गराउने,0,1,1,0,0,0,0,0
जनताका न्युनतम सेवा - झन झमेला दाङगको एउटा नपाले त भैसी वेच्दा भ्याट समेतको कर असुली कोभिड व्यवस्थापन खासै भुमिका देखिएन २ न प्रदेश त झन सुशासनमा खराव देखिएकै छ । वाटो समेत नपुगेको क्षेत्रमा घर वनाउदा समेत अनावस्यक नक्सा र कर असुली अरु थुप्रै फिल्ड वाट नै भनेको हो है,0,0,0,0,0,1,0,0
यसैगरी गोदावरी नगरपालिका र महांकाल गाउँपालिकाले जारी गरेको सूचनामा भने पूर्ण तथा अति अशक्त अपाङ्गता भएका नागरिकका साथै हाल नेपालमा बसोबास गरिरहेका शरणार्थीलाई समेत सो खोप दिइने जनाइएकोे छ ।,0,1,0,0,0,0,0,0
"कोभिड नेपाल: थप ३१ सय जनामा कोरोनाभाइरस सङ्क्रमण, १६ जनाको मृत्यु",1,0,0,0,0,0,0,0
कोरोना बढेपछि झापाका दश पालिकामा सिलबन्दी,0,0,0,0,1,0,0,0
"किरात, सुनुवार, राई, लिम्बु र याक्खा समुदायको महान चाड उभौली पर्वको अवसरमा समस्त दिदीबहिनी तथा दाजुभाइहरुमा सुख, शान्ति, समृद्धि र आरोग्यको शुभकामना व्यक्त गर्दछु। कोभिड १९ महाव्याधिको विषम परिस्थितिमा स्वास्थ्य सावधानी अपनाएर आ–आफ्ना मौलिक पर्व मनाउन सबैमा हार्दिक आह्वान गर्दछु।",0,0,0,0,0,0,1,0
"किशोरकिशोरीका लागि ६० लाख फाइजर खोप किन्ने सम्झौता, २०७९ वैशाखसम्म आइपुग्ने #nepalsamaya",0,1,0,0,0,0,0,0
प्रकाश र सुनिता : विपद् जोखिम न्यूनीकरण सद्भावना दूत घोषणा,0,0,0,0,0,0,0,0
कोरोना केहि होइन भनेर वहस चलाउने दाजु नै होइन ??,0,0,0,1,0,0,0,0
हाम्राले चै पक्कै सर्जिकल मास्क लगाएर आउछन् झै लागि र'च,0,0,0,0,0,0,1,0
कोरोना महामारीका सम्बन्धमा अमेरिका गलत दिशामाः डा. फाउची,0,0,1,0,0,0,0,0
यस्तो छ हुन्डाई नयाँ जेनेरेशन टुसानको भेरियन्ट अनुसारको नेपाली बजार मुल्य ।,0,0,0,0,0,0,0,0
मोडर्नाको १.६ मिलियन मात्रा खोप जापानले कन्टेमिनेसन थियो भन्दै फालेको समाचार पनि आएको छ है ? सरकारको कुनै भरोसा छैन। कमसेकम यस्तो मामलामा चै संवेदनशील बनौ है। ट्रायल अनुमति दिदा यस्ता सबै सूचना केलाउने काम होस।,0,1,1,0,0,1,0,0
"पाँच दलीय गठबन्धनलाई थप प्रभावकारी बनाउँदै सरकार सञ्चालनमा सहयोग गर्ने शीर्ष नेताहरूबीच सहमति - गोठालो खबर - सूक्ष्म समाचार , डिजिटलको आधार",0,0,0,0,0,0,0,0
"हैन, दिनभरि सुत्ने र रातभरि सक्रिय हुने कोरोनाको नयाँ भेरियन्ट आयो कि के हो ?? सरकारले त्यसै राति सवारी साधन चलाउन नपाउने व्यवस्था गरेको त हैन होला क्यारे !!",0,0,0,1,0,1,1,1
सरकारमा पनि कस्लाइ गुहार्ने हो? मन्त्रीको त नाम पनि नलिए भै गयो। #कोरोना खोप एक डोज नि नपाएर कि मरिन्छ कि फेरी उही #कोरोना२ हुने छाटँकाटँ देखा पर्दैछ। मतलब छैन हैन त सरकार? ट्याग त गरे कि तर कुर्सीको खेलमा के को #खोपनीति हैन त?,0,1,1,0,0,1,0,0
लोकदोहोरी गायक प्रकाश र गायिका सुनिता विपद् जोखिम न्यूनीकरण सद्भावना दूत घोषणा,0,0,0,0,0,0,0,0
"गुणस्तरहीन जार र बोतलको पानीमा कोलिफर्म, साल्मोनेला, कलेरा, भिवरियो कलेरालगायतका जीवाणु । झाडापखाला, टाइफाइड र हैजाको जोखिम ।",0,0,0,0,0,0,0,0
कोरोना ले थिल थिलो भएको आन्तरिक पर्यटन ब्यबसयमा थोरै भए पनि राहत पुगेको छ। धन्यवाद माघब नेपाल कम्रेड लाई ।,0,0,1,0,0,1,1,0
"३ हजार ४२१ जनामा कोरोना संक्रमण, थप २५ को मृत्यु",1,0,0,0,0,0,0,0
"बधाई छ दाइ। मलाई कफि कहिले खुवाउने? अस्तिनै भेट्ने प्लान अधुरो छ। अब यहि बाहनामा कफि खान जसम, फेरि लकडाउन हुनुअघि।",0,0,0,0,1,1,1,0
"ए दाता हो, नेपाललाई दिएक‍ो सहायताको पब्लिक एकाउन्टिङ सिस्टम नहुइन्जेल सहायता दिन बन्द गर। भूकम्पपछि आएका र कोभिड महामारीपछिको वस्तुगत सहायता कहाँ गयो? खोजी गर।",0,0,1,0,0,1,0,0
"नेपालमा आज हालसम्मकै धेरै ७,२११ जना कोरोना संक्रमित ! १६,७७० जनाको कोभिड परिक्षण गर्दा ७,२११ जना अर्थात जम्मा परिक्षण संख्याको ४३% को रिजल्ट पोजिटिभ आएको हो । स्थिति सामान्य छैन् । सुरक्षित रहौं ।",1,0,0,0,0,0,0,0
"अब लकडाउन नहाेस् व्यापार व्यावसाय र जिन्दगीमा अझ बढी उत्साह ,उमंग र सफलता छाओस",0,0,0,0,1,0,1,0
कोभिड प्रभाव : राष्ट्र बैंकको नयाँ व्यवस्थाले थप १५ अर्ब प्रोभिजन बढ्ने,0,0,0,0,0,0,0,0
कोरोना महामारी रहिरहे कांग्रेसमा ‘डिजिटल भोटिङ’ बाट महाधिवेशन! - malika today:,0,0,0,0,0,0,1,0
|| मुलुकभर पछिल्लो २४ घण्टामा २ हजार ६७६ जनामा कोरोना संक्रमण पुष्टि ||,1,0,0,0,0,0,0,0
अष्ट्रेलियामा कोरोना संक्रमणकाे नयाँ लहर शुरु,0,0,1,0,0,0,0,1
प्रायः सबैलाई यस्तै छ । कोरोना होइन भन्छन् । टेक केयर दी 🙏,0,0,0,0,0,1,0,0
१० प्रतिशत खोप निजी क्षेत्रलाई उपलब्ध गराउन प्रधानमन्त्रीसँग चेम्बरको आग्रह,0,1,1,0,0,0,0,0
त्रिवि शिक्षण अस्पताल : कोरोना विरामी माथि सेतो अपराधको दर्दनाक कथा,0,0,0,0,0,0,0,0
समुदायमा कोरोना फैलन नदिन एन्टिजेन परीक्षण,0,0,0,0,0,0,1,0
चीनमा पुनः भेटिए कोरोनाका संक्रमित,0,0,0,0,0,0,0,1
"पछिल्लो २४ घण्टामा ३११४ जनामा कोरोना संक्रमण, १६ जनाको मृत्यु",1,0,0,0,0,0,0,0
सरकारले आगामी चैतसम्म तीन करोड मात्राभन्दा बढी कोरोना (कोभिड–१९) विरुद्धको खोप ल्याउने तयारी थालेको छ ।,0,1,1,0,0,0,0,0
खोपले कोरोना भाइरसका नयाँ भेरिअन्टहरूमा कति काम गर्छ स्पष्ट छैन । तर जसरी खोप लिएकाहरूमा पनि संक्रमण देखिन थालेको छ यसले खोप प्रति रिजिस्टेन्ट नयाँ भेरिअन्ट विकास भयो भने त्यो मानव जगतकै लागि निकै डरलाग्दो परिस्थिति हुने अनुमान गरिँदैछ ! 😪,0,1,0,0,0,1,0,0
छेपारो भन्दा छिटो रङ बदल्ने मान्छे सङ कोरोना होस या नहोस टाढै बसेको जाती #अाेक्के_सरि🙏🙏 #शुभसन्ध्या😊❣️,0,0,0,1,0,0,0,0
१३ हजार १३५ जनामा परिक्षण गर्दा ३ हजार १०८ जनामा संक्रमण,1,0,0,0,0,0,0,0
अस्ट्रेलियाको न्यूसाउथवेल्स राज्यमा चार हप्ता लकडाउन थपियो,0,0,0,0,1,0,0,0
कोभिड तेस्रो लहरको डरले सबै तहका परीक्षा रोक्न स्वास्थ्य मन्त्रालयको प्रस्ताव,0,0,1,0,0,0,0,1
खुशीको खबर–नेपालमा कोरोना निको हुनेको संख्या ५ लाख ८४ हजार ३३४,1,0,0,0,0,0,0,0
थप २४४४ जनामा कोरोना संक्रमण पुष्टि,1,0,0,0,0,0,0,0
कोरोना महामारीका बिचमा टोकियोमा ओलम्पिक आजदेखि शुरु हुदै #kharibot,0,0,0,0,0,0,0,0
"सरकार- जब कोरोना अगावै नेपालमा शिक्षाको गुणस्तर उकास्नुपर्ने अवस्था थीयो ,अहिले कोरोनाको महामारी सगै अस्तब्यत बनेको शिक्षाको स्थीती उकास्न किन ठोस कदम चालदैनस,अझ ग्रामीण भेगमा बसोबास गरेर पढ्ने बिद्यार्थीको दिनचर्या सामान्य काममा सीमीत छ,नेट पुगेकालाई नी सदुपयोग बारे ज्ञान् छैन।",0,0,1,0,0,1,1,0
कञ्चनपुर जिल्लामा भाइरल ज्वरोको संक्रमण देखिएको छ। जिल्लाका थुप्रै स्वास्थ्य संस्था भाइरल ज्वरोका बिरामीहरुको बृद्धि भएको देखिन्छ। read more at: #fstv #firescreentv #viralfevel #kanchanpur #nepal,0,0,0,0,0,0,0,0
"कमिलाले टोके झैँ भयो, दोस्रो डोज पनि गयो। पहिलेको भारतीय रैच अहिले काे अष्ट्रेलियन। #covidshield",0,1,0,1,0,0,0,0
देशभर निको भए १ हजार ५९५ जना कोरोना संक्रमित,1,0,0,0,0,0,0,0
पानी पुरीको नयॉ भेरियन्ट 😂🤔🤣,0,0,0,1,0,0,0,0
रुसमा दैनिक २० हजार भन्दा बढी कोभिड संक्रमित,1,0,0,0,0,0,0,0
प्रधानमन्त्री देउवा ज्युले ‘हाई हाई’को स्वर्ण अनि सकारात्मक अवसर र अनुकूलतालाई मुलुक र जनताको पक्षमा सदुपयोग गर्न लाग्नुपर्छ।अब सक्षम स्वास्थ मन्त्री तुरुन्तै नियुक्त गरि सबै जनतालाई खोप र स्वास्थ प्रणाली सुशासन गर्नुपर्छ।देशको अर्थतन्त्रलाई चलायमान गर्नुपर्ने हो।,0,1,0,0,0,1,0,0
पछिल्लो २४ घण्टामा काठमाडौं उपत्यकामा ९९९ जना कोरोना भाइरसका संक्रमित थपिए,1,0,0,0,0,0,0,0
नेपालमा डेल्टा सहित थप तीन भेरियन्ट भेटियो,0,0,0,0,0,0,0,1
"फेरि कार्यान्वयन हुँदै स्मार्ट लकडाउन , कुन ठाउँमा कति कडाई",0,0,0,0,1,0,0,0
अहिले सम्म ओलि सरकार ले सम्झौता गरेको बाहेक तपाइको देउवा ले खोप को लागि माखो मार्न सकेको छैन र भएको खोप को सम्म लगाउन लाई तिब्रता पाएको छैन। धेरै अन्धभक्त बन्नु पनि राम्रो होइन कि!,0,1,1,0,0,1,0,0
दोस्रो कोरोना सङ्क्रमण नियन्त्रण गर्न वैशाख १५ गतेदेखि जारी भएको लकडाउन असोज १ गतेदेखि खुल्ने भएको छ।,0,0,0,0,1,0,0,1
भारतमा १३२ दिनपछि कोरोना सङ्क्रमितको संख्या ३० हजार भन्दा कम,1,0,0,0,0,0,0,0
साथि हो सरकारले गर्न जाने कै त्येही एउटामात्र लकडाउन हो के त्यो बिकल्प हो त लकडाउन गरेर के रोग कम भयो त,0,0,0,0,1,1,0,0
कोरियन दाई भ्याक्सिन हान्न पनि हिम्मत चाइन्छ भाई मरे नि मर्छु भनेर रे अनि अब त्रास भएन न त नजिकै आइ राछ भ्याक्सिन हान्ने दिन नि बर्बाद😒,0,1,0,1,0,0,0,0
"जोरबिजोर भनेको गाडी संख्या धेरै भएर ट्राफिक जाम कम गर्नलाई गरिन्छ। कोभिड कम गर्नलाई होईन्। मान्छेको जोर बिजोर नहुने,अफिस,कामको जोरबिजोर नहुने अनि कसरी भिड कम होला र कोभिडको जोखिम कम होला ??¿ कस्तो कुरो नबुझेका शासकवर्गले। सामान्य भन्दा सामान्य मान्छेले पनि बुझ्नसक्ने कुरो।",0,0,0,0,0,1,0,0
प्रदेश १ मा आज १ हजार ११६ जनामा कोरोना संक्रमण,1,0,0,0,0,0,0,0
"उच्च रक्तचाप, मधुमेह जस्ता दीर्घकालीनरोगका बिरामीहरुले कोभिड–१९ संक्रमण हुँदा नियमितरुपमा सेवन गर्ने औषधी खान हुन्छ कि हुँदैन ? हुन्छ i 👏 उच्च रक्तचाप, मधुमेह जस्ता रोगका औषधी सेवनगर्नाले कोभिड–१९संक्रमितमा कुनै जटिलता सिर्जना गर्दैन i #covid19 #staysafe #medicine",0,0,0,0,0,1,0,0
अब कहिले सम्म यो c12 भेरियन्ट नेपाल अईपुग्ने हो। बनाउने बजियाहरुले बाँचि खान नदिने भए बा।,0,0,0,1,0,1,0,1
कोरोना खोप लगाएपछि मानिसहरुमा के–के सुधार देखियो ? अध्ययनको नतिजा सार्वजनिक,0,1,0,0,0,0,0,0
प्राप्त खोप ल्याएर सवैलाई लगउन अनलाइन रजिष्ट्ररको रटान किन गरिरहेका छन ।,0,1,0,0,0,1,0,0
कोरोना संक्रमण बढेसँगै उपत्‍यकामा निषेधाज्ञा थप कडा बनाउने तयारी - sadrishya,0,0,0,0,1,0,0,0
"फेरि स्मार्ट लकडाउन गर्न प्रस्ताव, क्यूआर कोर्ड लागू गर्न प्रधानमन्त्रीको निर्देशन",0,0,1,0,1,0,0,0
